,target,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
12022,>50K,37,Private,220237,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States
12023,<=50K,24,Private,59146,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
12024,<=50K,67,Private,64148,10,Divorced,Other-service,Unmarried,Black,Female,0,0,41,United-States
12025,<=50K,28,Private,196621,9,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,37,United-States
12026,>50K,56,Private,195668,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,Cuba
12027,<=50K,31,State-gov,263000,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States
12028,<=50K,33,Private,554986,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
12029,<=50K,52,,108211,4,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States
12030,>50K,45,Private,217654,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Germany
12031,>50K,53,Private,139671,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
12032,<=50K,47,Private,102771,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Portugal
12033,<=50K,40,Private,213019,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States
12034,<=50K,35,Private,228493,10,Never-married,Sales,Own-child,White,Male,0,0,48,United-States
12035,<=50K,65,Self-emp-not-inc,22907,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
12036,<=50K,42,Private,24364,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,30,United-States
12037,<=50K,23,Federal-gov,41432,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States
12038,<=50K,39,Private,235259,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
12039,<=50K,39,Private,343476,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States
12040,<=50K,37,Private,326886,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
12041,<=50K,25,Private,248313,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
12042,<=50K,31,Self-emp-not-inc,30290,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States
12043,<=50K,39,Private,188540,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
12044,>50K,39,Private,237943,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States
12045,<=50K,25,Private,198870,13,Never-married,Adm-clerical,Own-child,Black,Male,0,0,35,United-States
12046,<=50K,30,Private,233980,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
12047,<=50K,37,Private,171090,5,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,48,United-States
12048,<=50K,22,Private,353039,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,36,Mexico
12049,>50K,46,Federal-gov,213140,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States
12050,<=50K,54,Private,188136,13,Divorced,Sales,Not-in-family,White,Female,0,1408,38,United-States
12051,<=50K,33,Private,130057,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
12052,<=50K,70,State-gov,345339,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
12053,<=50K,36,Private,182074,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
12054,<=50K,53,Local-gov,176557,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
12055,<=50K,55,State-gov,71630,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States
12056,<=50K,17,Private,159849,7,Never-married,Protective-serv,Own-child,White,Female,0,0,30,United-States
12057,<=50K,36,Private,183425,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
12058,>50K,36,Self-emp-not-inc,125933,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States
12059,<=50K,40,Local-gov,180123,9,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,0,0,40,United-States
12060,>50K,36,Private,592930,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States
12061,<=50K,28,Private,183802,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
12062,>50K,39,Private,77005,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States
12063,<=50K,49,Private,80914,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States
12064,<=50K,63,Self-emp-inc,165667,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
12065,<=50K,61,Private,123991,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States
12066,>50K,48,Self-emp-inc,181307,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
12067,<=50K,55,Private,124137,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Poland
12068,<=50K,18,,137363,10,Never-married,,Own-child,White,Female,0,0,4,United-States
12069,<=50K,20,Private,291979,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,20,United-States
12070,<=50K,49,Private,91251,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China
12071,<=50K,27,Federal-gov,148153,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
12072,<=50K,37,Private,131463,6,Divorced,Other-service,Unmarried,White,Female,0,0,33,United-States
12073,<=50K,32,State-gov,127651,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
12074,<=50K,33,Self-emp-inc,239018,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
12075,<=50K,47,Private,276087,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,26,United-States
12076,<=50K,34,Private,386877,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
12077,<=50K,61,Private,210464,9,Divorced,Adm-clerical,Other-relative,Black,Female,0,0,35,United-States
12078,<=50K,25,Private,632834,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States
12079,<=50K,26,Private,245465,12,Never-married,Sales,Own-child,White,Male,0,0,30,United-States
12080,<=50K,18,Private,198087,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States
12081,<=50K,35,Private,27408,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
12082,<=50K,36,Private,242713,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,
12083,>50K,56,Private,314727,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
12084,<=50K,40,State-gov,269733,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
12085,<=50K,24,Private,177287,8,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States
12086,>50K,66,Private,167711,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States
12087,<=50K,42,Private,112181,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
12088,<=50K,28,Private,339002,9,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States
12089,<=50K,39,State-gov,24721,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
12090,<=50K,65,Self-emp-not-inc,37092,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States
12091,<=50K,20,Private,216563,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
12092,>50K,52,Private,204447,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States
12093,>50K,24,,151153,10,Never-married,,Not-in-family,Asian-Pac-Islander,Male,99999,0,50,South
12094,<=50K,39,Private,187089,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
12095,<=50K,18,Private,423052,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States
12096,<=50K,49,Private,169180,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Hong
12097,<=50K,21,Private,104981,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,48,United-States
12098,<=50K,35,,120074,9,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States
12099,>50K,38,Private,269323,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
12100,<=50K,55,Private,141549,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12101,<=50K,27,Private,214858,6,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,55,United-States
12102,<=50K,34,Private,173524,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
12103,<=50K,54,Local-gov,365049,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico
12104,<=50K,38,Private,60355,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
12105,<=50K,32,Private,86808,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
12106,<=50K,33,State-gov,174171,10,Separated,Tech-support,Not-in-family,White,Male,0,0,12,United-States
12107,<=50K,32,Federal-gov,504951,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States
12108,<=50K,34,Private,294064,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,France
12109,>50K,46,Private,120131,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States
12110,>50K,48,Private,199058,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
12111,<=50K,23,Private,152328,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
12112,<=50K,48,Federal-gov,88564,4,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States
12113,>50K,67,Private,95113,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States
12114,>50K,36,Private,247558,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,60,
12115,<=50K,25,Private,178421,13,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States
12116,<=50K,43,Private,484861,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,38,United-States
12117,<=50K,27,Local-gov,225291,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
12118,<=50K,56,Private,205735,2,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
12119,<=50K,54,Self-emp-not-inc,58898,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,48,United-States
12120,>50K,39,Private,355468,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,46,United-States
12121,<=50K,60,Self-emp-not-inc,184362,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States
12122,<=50K,27,Private,347513,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
12123,<=50K,21,Private,138768,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
12124,<=50K,24,Private,29810,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
12125,<=50K,31,Private,126501,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12126,<=50K,22,Private,60783,6,Never-married,Craft-repair,Own-child,White,Male,0,0,15,United-States
12127,<=50K,26,Private,179772,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
12128,<=50K,45,Self-emp-inc,281911,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
12129,<=50K,33,Private,70447,9,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States
12130,<=50K,55,,449576,3,Married-civ-spouse,,Husband,White,Male,0,0,48,Mexico
12131,<=50K,29,Private,327964,5,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
12132,<=50K,72,Private,496538,9,Widowed,Adm-clerical,Not-in-family,White,Female,6360,0,40,United-States
12133,>50K,35,Self-emp-not-inc,153066,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
12134,<=50K,53,State-gov,77651,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12135,<=50K,40,Private,119493,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
12136,<=50K,20,Private,256240,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
12137,<=50K,69,Private,177374,9,Widowed,Adm-clerical,Unmarried,White,Female,1848,0,12,United-States
12138,<=50K,41,Local-gov,37848,9,Never-married,Other-service,Unmarried,White,Female,0,0,25,United-States
12139,>50K,45,Private,129336,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
12140,<=50K,27,Private,183511,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
12141,>50K,46,Self-emp-inc,120131,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States
12142,<=50K,55,Private,190508,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States
12143,>50K,31,Private,363130,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
12144,<=50K,45,Private,240356,10,Divorced,Sales,Not-in-family,White,Female,0,0,55,United-States
12145,<=50K,64,Private,133166,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,5,United-States
12146,<=50K,38,Private,32916,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
12147,<=50K,17,Private,117477,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
12148,>50K,33,Private,34748,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,20,United-States
12149,<=50K,22,Private,459463,8,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,50,United-States
12150,<=50K,23,Private,95989,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States
12151,<=50K,25,Private,118088,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
12152,>50K,33,Private,150570,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,43,United-States
12153,<=50K,31,,505438,9,Married-civ-spouse,,Husband,White,Male,0,0,30,Mexico
12154,<=50K,37,Private,179731,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States
12155,<=50K,53,Private,122109,9,Separated,Adm-clerical,Unmarried,White,Female,0,1876,38,United-States
12156,<=50K,28,Local-gov,163942,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
12157,>50K,33,Private,106670,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
12158,<=50K,41,Private,123403,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
12159,<=50K,61,Self-emp-inc,119986,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
12160,<=50K,25,Private,66622,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
12161,<=50K,20,,40060,10,Never-married,,Own-child,White,Male,0,0,56,United-States
12162,>50K,35,Private,260578,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
12163,>50K,64,Local-gov,96076,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
12164,<=50K,28,Private,70604,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,38,United-States
12165,>50K,39,Self-emp-not-inc,230329,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,1564,12,United-States
12166,<=50K,53,Private,49715,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States
12167,<=50K,28,Private,116531,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
12168,<=50K,38,Federal-gov,214542,10,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States
12169,<=50K,25,Local-gov,335005,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Italy
12170,<=50K,19,Private,258633,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
12171,<=50K,20,Private,203240,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States
12172,<=50K,27,Private,104457,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,
12173,>50K,55,Local-gov,99131,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,2246,40,United-States
12174,>50K,52,State-gov,125796,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1848,40,United-States
12175,<=50K,21,,479482,10,Never-married,,Own-child,White,Female,0,0,40,United-States
12176,<=50K,30,Private,167790,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
12177,<=50K,47,Private,133758,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,1974,40,United-States
12178,<=50K,22,Private,106843,6,Never-married,Craft-repair,Other-relative,White,Male,0,0,30,United-States
12179,>50K,24,Private,117959,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4386,0,40,United-States
12180,<=50K,26,Private,174921,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
12181,<=50K,27,Private,134152,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
12182,<=50K,57,Private,99364,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Puerto-Rico
12183,<=50K,18,Local-gov,155905,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States
12184,<=50K,30,Private,467108,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
12185,<=50K,34,Self-emp-not-inc,304622,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
12186,>50K,40,Private,198692,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,60,United-States
12187,<=50K,60,Private,178050,9,Divorced,Other-service,Unmarried,Black,Female,0,0,38,United-States
12188,>50K,25,Private,162687,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12189,<=50K,39,Private,113151,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
12190,>50K,48,Private,158924,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
12191,<=50K,27,Self-emp-not-inc,141795,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States
12192,>50K,33,Self-emp-not-inc,33404,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,65,United-States
12193,<=50K,65,Self-emp-inc,178771,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
